codigo_oc,nombre_oc,fecha_creacion,tipo,codigo_licitacion,estado,organismo_codigo,organismo_nombre,organismo_rut,comuna,region,proveedor_codigo,proveedor_nombre,proveedor_rut,proveedor_comuna,proveedor_region,item_correlativo,codigo_categoria,categoria,codigo_producto,catalogo_id,producto,especificacion_comprador,cantidad,unidad,moneda,precio_neto_unitario,total_linea_derivado,total_item_reportado
2137-45-SE20,,2020-11-05T19:26:53Z,direct,,,,Servicio de Salud Chiloé | Hospital de Achao,616022784,,Región de los Lagos ,,Marcelo Hernan | Marcelo Hernan,15291184K,,Región de los Lagos ,,,,,,COMPRA ARTICULOS DE ASEO ENERO 2020,EsponjasVIRUTILLA PAGO PADS CON JABÓN POR 4 UNIDADES,15.0,000,CLP,672.0,,
2137-45-SE20,,2020-11-05T19:26:53Z,direct,,,,Servicio de Salud Chiloé | Hospital de Achao,616022784,,Región de los Lagos ,,Marcelo Hernan | Marcelo Hernan,15291184K,,Región de los Lagos ,,,,,,COMPRA ARTICULOS DE ASEO ENERO 2020,EsponjasFIBRA ESPONJA DE OLLAS COLOR VERDE/AMARILLA,20.0,000,CLP,378.0,,
2137-45-SE20,,2020-11-05T19:26:53Z,direct,,,,Servicio de Salud Chiloé | Hospital de Achao,616022784,,Región de los Lagos ,,Marcelo Hernan | Marcelo Hernan,15291184K,,Región de los Lagos ,,,,,,COMPRA ARTICULOS DE ASEO ENERO 2020,EsponjasESPONJA DE OLLA ANATÓMICA ABRASIVA 3 UNIDADES,10.0,000,CLP,1176.0,,
2137-45-SE20,,2020-11-05T19:26:53Z,direct,,,,Servicio de Salud Chiloé | Hospital de Achao,616022784,,Región de los Lagos ,,Marcelo Hernan | Marcelo Hernan,15291184K,,Región de los Lagos ,,,,,,COMPRA ARTICULOS DE ASEO ENERO 2020,EsponjasESPONJA VIRUTEX MIXTAS ACOPLAS OLLA,10.0,000,CLP,336.0,,
2137-45-SE20,,2020-11-05T19:26:53Z,direct,,,,Servicio de Salud Chiloé | Hospital de Achao,616022784,,Región de los Lagos ,,Marcelo Hernan | Marcelo Hernan,15291184K,,Región de los Lagos ,,,,,,COMPRA ARTICULOS DE ASEO ENERO 2020,Limpiadores de uso generalLAVA LOZA QUIX 500 ml.,10.0,000,CLP,1513.0,,
2137-45-SE20,,2020-11-05T19:26:53Z,direct,,,,Servicio de Salud Chiloé | Hospital de Achao,616022784,,Región de los Lagos ,,Marcelo Hernan | Marcelo Hernan,15291184K,,Región de los Lagos ,,,,,,COMPRA ARTICULOS DE ASEO ENERO 2020,Productos de lavanderíaRINSO 400 grs.,8.0,000,CLP,840.0,,
2137-45-SE20,,2020-11-05T19:26:53Z,direct,,,,Servicio de Salud Chiloé | Hospital de Achao,616022784,,Región de los Lagos ,,Marcelo Hernan | Marcelo Hernan,15291184K,,Región de los Lagos ,,,,,,COMPRA ARTICULOS DE ASEO ENERO 2020,ServilletasSERVILLETAS DE MESA,50.0,000,CLP,294.0,,
2137-45-SE20,,2020-11-05T19:26:53Z,direct,,,,Servicio de Salud Chiloé | Hospital de Achao,616022784,,Región de los Lagos ,,Marcelo Hernan | Marcelo Hernan,15291184K,,Región de los Lagos ,,,,,,COMPRA ARTICULOS DE ASEO ENERO 2020,JabonesJABÓN POPEYE EN BARRA,10.0,000,CLP,840.0,,
2137-45-SE20,,2020-11-05T19:26:53Z,direct,,,,Servicio de Salud Chiloé | Hospital de Achao,616022784,,Región de los Lagos ,,Marcelo Hernan | Marcelo Hernan,15291184K,,Región de los Lagos ,,,,,,COMPRA ARTICULOS DE ASEO ENERO 2020,Toallitas húmedasTOLLAS HÚMEDAS DESINFECTANTE FRASCOS,5.0,000,CLP,2941.0,,
2139-8-SE20,,2020-11-05T19:26:11Z,direct,,,,SERVICIO SALUD DEL RELONCAVI | HOSPITAL DE PALENA,616023128,,Región de los Lagos ,,LIBERTY COMPANIA DE SEGUROS GENERALES S A | PUERTO MONTT LIBERTY,990610002,,Región de los Lagos ,,,,,,SEGURO INTERNACIONAL AMBULANCIA FZHF-33,"Seguro de automóviles o camionesSEGURO INTERNACIONAL POR PERIODO DE UN AÑO DESDE 06/02/2020 HASTA 06/02/2021, PARA AMBULANCIA MERCEDES BENZ, PATENTE FZHF-33,  SEGÚN COTIZACIÓN DE FECHA 08-01-2020.",1.0,000,CLP,460098.0,,
2178-22-SE20,,2020-11-05T19:26:53Z,direct,,,,Corporacion Administrativa del Poder Judicial | Corp. Adm. del Poder Judicial - Concepción,603010019,,Región del Biobío ,,DIFOR CHILE SOCIEDAD ANONIMA | DIFOR CHILE SOCIEDAD ANONIMA,969183005,,Región del Biobío ,,,,,,Reparación por siniestro Vehículo patente GCLS57,Automóviles,1.0,GL,CLP,237914.0,,
218-58-MC20,,2020-11-05T19:26:12Z,direct,,,,Ilustre Municipalidad de San Joaquin | Ilustre Municipalidad de San Joaquin,692546008,,Región Metropolitana de Santiago,,Cesar Ramirez e hijo limitada | Cesar Ramirez e hijo limitada,77991710K,,Región Metropolitana de Santiago,,,,,,ARRIENDO DE VEHICULO,"Arriendo de vehículos“Arriendo de Vehículo para la Dirección de Higiene y Medio Ambiente”, este  servicio se  prestará  durante  un  período de  22 días para  apoyo en fiscalizaciones de Áreas Verdes en la comuna,  que  se  llevarán a cabo entre  los  días 16 de  Enero  al  16  de  Febrero del 2020.-, .",1.0,EA,CLP,417420.0,,
2199-37-SE20,,2020-11-05T19:26:11Z,direct,,,,Instituto Nacional de Geriatría | Instituto Nacional de Geriatría,616084038,,Región Metropolitana de Santiago,,CARESTREAM HEALTH CHILE LTDA | CARESTREAM HEALTH CHILE LTDA,767732104,,Región Metropolitana de Santiago,,,,,,Res. Ext. Ppto N°22 Mantto. Eq. CR VITA,Generadores de rayos XMantención Preventiva CR VITA k52421642,1.0,EA,USD,925.0,,
2215-96-SE20,,2020-11-05T19:26:53Z,direct,,,,Hospital Carlos Cisternas de Calama | Hospital Carlos Cisternas de Calama,616062026,,Región de Antofagasta ,,Imp. Dist. Arquimed Ltda. | Imp. Dist. Arquimed Ltda.,929990005,,Región Metropolitana de Santiago,,,,,,REACTIVOS PARA LABORATORIO,Unidades de laboratorioCALCIO 1450261 64254,5.0,000,CLP,64254.0,,
2215-96-SE20,,2020-11-05T19:26:53Z,direct,,,,Hospital Carlos Cisternas de Calama | Hospital Carlos Cisternas de Calama,616062026,,Región de Antofagasta ,,Imp. Dist. Arquimed Ltda. | Imp. Dist. Arquimed Ltda.,929990005,,Región Metropolitana de Santiago,,,,,,REACTIVOS PARA LABORATORIO,Unidades de laboratorioPUNTAS DESECHABLES VERSATIPS 6801715,20.0,000,CLP,24653.0,,
2215-96-SE20,,2020-11-05T19:26:53Z,direct,,,,Hospital Carlos Cisternas de Calama | Hospital Carlos Cisternas de Calama,616062026,,Región de Antofagasta ,,Imp. Dist. Arquimed Ltda. | Imp. Dist. Arquimed Ltda.,929990005,,Región Metropolitana de Santiago,,,,,,REACTIVOS PARA LABORATORIO,"Unidades de laboratorioCALIBRADOR GAS 2,34 BAR 962-184",1.0,000,CLP,402117.0,,
2215-96-SE20,,2020-11-05T19:26:53Z,direct,,,,Hospital Carlos Cisternas de Calama | Hospital Carlos Cisternas de Calama,616062026,,Región de Antofagasta ,,Imp. Dist. Arquimed Ltda. | Imp. Dist. Arquimed Ltda.,929990005,,Región Metropolitana de Santiago,,,,,,REACTIVOS PARA LABORATORIO,Unidades de laboratorioFILTRO DE VENTILADOR 924-073,1.0,000,CLP,17918.0,,
2215-96-SE20,,2020-11-05T19:26:53Z,direct,,,,Hospital Carlos Cisternas de Calama | Hospital Carlos Cisternas de Calama,616062026,,Región de Antofagasta ,,Imp. Dist. Arquimed Ltda. | Imp. Dist. Arquimed Ltda.,929990005,,Región Metropolitana de Santiago,,,,,,REACTIVOS PARA LABORATORIO,Unidades de laboratorioPROTEINA TOTAL 8392292,8.0,000,CLP,60239.0,,
2215-96-SE20,,2020-11-05T19:26:53Z,direct,,,,Hospital Carlos Cisternas de Calama | Hospital Carlos Cisternas de Calama,616062026,,Región de Antofagasta ,,Imp. Dist. Arquimed Ltda. | Imp. Dist. Arquimed Ltda.,929990005,,Región Metropolitana de Santiago,,,,,,REACTIVOS PARA LABORATORIO,Unidades de laboratorioLIPASA 8297749,10.0,000,CLP,36144.0,,
2215-96-SE20,,2020-11-05T19:26:53Z,direct,,,,Hospital Carlos Cisternas de Calama | Hospital Carlos Cisternas de Calama,616062026,,Región de Antofagasta ,,Imp. Dist. Arquimed Ltda. | Imp. Dist. Arquimed Ltda.,929990005,,Región Metropolitana de Santiago,,,,,,REACTIVOS PARA LABORATORIO,Unidades de laboratorioLYSECELL WDF 7837984001,2.0,000,CLP,235028.0,,
2215-96-SE20,,2020-11-05T19:26:53Z,direct,,,,Hospital Carlos Cisternas de Calama | Hospital Carlos Cisternas de Calama,616062026,,Región de Antofagasta ,,Imp. Dist. Arquimed Ltda. | Imp. Dist. Arquimed Ltda.,929990005,,Región Metropolitana de Santiago,,,,,,REACTIVOS PARA LABORATORIO,Unidades de laboratorioFLUOCELL WDF 6510256001,2.0,000,CLP,588436.0,,
2215-96-SE20,,2020-11-05T19:26:53Z,direct,,,,Hospital Carlos Cisternas de Calama | Hospital Carlos Cisternas de Calama,616062026,,Región de Antofagasta ,,Imp. Dist. Arquimed Ltda. | Imp. Dist. Arquimed Ltda.,929990005,,Región Metropolitana de Santiago,,,,,,REACTIVOS PARA LABORATORIO,Unidades de laboratorioCELLCLEAN AUTO 6952291001,4.0,000,CLP,63341.0,,
2215-96-SE20,,2020-11-05T19:26:53Z,direct,,,,Hospital Carlos Cisternas de Calama | Hospital Carlos Cisternas de Calama,616062026,,Región de Antofagasta ,,Imp. Dist. Arquimed Ltda. | Imp. Dist. Arquimed Ltda.,929990005,,Región Metropolitana de Santiago,,,,,,REACTIVOS PARA LABORATORIO,Unidades de laboratorioTIRAS DE ORINA ANA-9901GL ,20.0,000,CLP,62901.0,,
2215-96-SE20,,2020-11-05T19:26:53Z,direct,,,,Hospital Carlos Cisternas de Calama | Hospital Carlos Cisternas de Calama,616062026,,Región de Antofagasta ,,Imp. Dist. Arquimed Ltda. | Imp. Dist. Arquimed Ltda.,929990005,,Región Metropolitana de Santiago,,,,,,REACTIVOS PARA LABORATORIO,Unidades de laboratoriodHDL 6801895,8.0,000,CLP,240956.0,,
2215-96-SE20,,2020-11-05T19:26:53Z,direct,,,,Hospital Carlos Cisternas de Calama | Hospital Carlos Cisternas de Calama,616062026,,Región de Antofagasta ,,Imp. Dist. Arquimed Ltda. | Imp. Dist. Arquimed Ltda.,929990005,,Región Metropolitana de Santiago,,,,,,REACTIVOS PARA LABORATORIO,Unidades de laboratorioFS DILUYENTE 3 6801754,2.0,000,CLP,93038.0,,
2215-96-SE20,,2020-11-05T19:26:53Z,direct,,,,Hospital Carlos Cisternas de Calama | Hospital Carlos Cisternas de Calama,616062026,,Región de Antofagasta ,,Imp. Dist. Arquimed Ltda. | Imp. Dist. Arquimed Ltda.,929990005,,Región Metropolitana de Santiago,,,,,,REACTIVOS PARA LABORATORIO,Unidades de laboratorioCARDRACK AIRFILTER 5.1 6801967,1.0,000,CLP,49490.0,,
2215-96-SE20,,2020-11-05T19:26:53Z,direct,,,,Hospital Carlos Cisternas de Calama | Hospital Carlos Cisternas de Calama,616062026,,Región de Antofagasta ,,Imp. Dist. Arquimed Ltda. | Imp. Dist. Arquimed Ltda.,929990005,,Región Metropolitana de Santiago,,,,,,REACTIVOS PARA LABORATORIO,Unidades de laboratorioACIDO URICO 1943927,2.0,000,CLP,60239.0,,
2215-96-SE20,,2020-11-05T19:26:53Z,direct,,,,Hospital Carlos Cisternas de Calama | Hospital Carlos Cisternas de Calama,616062026,,Región de Antofagasta ,,Imp. Dist. Arquimed Ltda. | Imp. Dist. Arquimed Ltda.,929990005,,Región Metropolitana de Santiago,,,,,,REACTIVOS PARA LABORATORIO,Unidades de laboratorioBILIRRUBINA CONJ/NO CONJ 1612365,12.0,000,CLP,19277.0,,
2215-96-SE20,,2020-11-05T19:26:53Z,direct,,,,Hospital Carlos Cisternas de Calama | Hospital Carlos Cisternas de Calama,616062026,,Región de Antofagasta ,,Imp. Dist. Arquimed Ltda. | Imp. Dist. Arquimed Ltda.,929990005,,Región Metropolitana de Santiago,,,,,,REACTIVOS PARA LABORATORIO,Unidades de laboratorioGLUCOSA 1707801,10.0,000,CLP,60239.0,,
2215-96-SE20,,2020-11-05T19:26:53Z,direct,,,,Hospital Carlos Cisternas de Calama | Hospital Carlos Cisternas de Calama,616062026,,Región de Antofagasta ,,Imp. Dist. Arquimed Ltda. | Imp. Dist. Arquimed Ltda.,929990005,,Región Metropolitana de Santiago,,,,,,REACTIVOS PARA LABORATORIO,Unidades de laboratorioMAGNESIO 1921204,12.0,000,CLP,21686.0,,
2215-96-SE20,,2020-11-05T19:26:53Z,direct,,,,Hospital Carlos Cisternas de Calama | Hospital Carlos Cisternas de Calama,616062026,,Región de Antofagasta ,,Imp. Dist. Arquimed Ltda. | Imp. Dist. Arquimed Ltda.,929990005,,Región Metropolitana de Santiago,,,,,,REACTIVOS PARA LABORATORIO,Unidades de laboratorioBILIRRUBINA TOTAL 8159931,6.0,000,CLP,64254.0,,
2215-96-SE20,,2020-11-05T19:26:53Z,direct,,,,Hospital Carlos Cisternas de Calama | Hospital Carlos Cisternas de Calama,616062026,,Región de Antofagasta ,,Imp. Dist. Arquimed Ltda. | Imp. Dist. Arquimed Ltda.,929990005,,Región Metropolitana de Santiago,,,,,,REACTIVOS PARA LABORATORIO,Unidades de laboratorioPOTASIO K 8157596,66933.0,000,CLP,20.0,,
2215-96-SE20,,2020-11-05T19:26:53Z,direct,,,,Hospital Carlos Cisternas de Calama | Hospital Carlos Cisternas de Calama,616062026,,Región de Antofagasta ,,Imp. Dist. Arquimed Ltda. | Imp. Dist. Arquimed Ltda.,929990005,,Región Metropolitana de Santiago,,,,,,REACTIVOS PARA LABORATORIO,Unidades de laboratorioCK CREATINKINASA 8478034,10.0,000,CLP,36144.0,,
2215-96-SE20,,2020-11-05T19:26:53Z,direct,,,,Hospital Carlos Cisternas de Calama | Hospital Carlos Cisternas de Calama,616062026,,Región de Antofagasta ,,Imp. Dist. Arquimed Ltda. | Imp. Dist. Arquimed Ltda.,929990005,,Región Metropolitana de Santiago,,,,,,REACTIVOS PARA LABORATORIO,Unidades de laboratorioLACTATO 8150112,8.0,000,CLP,72287.0,,
2215-96-SE20,,2020-11-05T19:26:53Z,direct,,,,Hospital Carlos Cisternas de Calama | Hospital Carlos Cisternas de Calama,616062026,,Región de Antofagasta ,,Imp. Dist. Arquimed Ltda. | Imp. Dist. Arquimed Ltda.,929990005,,Región Metropolitana de Santiago,,,,,,REACTIVOS PARA LABORATORIO,Unidades de laboratorioVANCOMICINA ,1.0,000,CLP,1136000.0,,
2215-96-SE20,,2020-11-05T19:26:53Z,direct,,,,Hospital Carlos Cisternas de Calama | Hospital Carlos Cisternas de Calama,616062026,,Región de Antofagasta ,,Imp. Dist. Arquimed Ltda. | Imp. Dist. Arquimed Ltda.,929990005,,Región Metropolitana de Santiago,,,,,,REACTIVOS PARA LABORATORIO,Unidades de laboratorio%A1c HEMOLYSING REAGENT HbA1c 6842905,1.0,000,CLP,763542.0,,
2215-96-SE20,,2020-11-05T19:26:53Z,direct,,,,Hospital Carlos Cisternas de Calama | Hospital Carlos Cisternas de Calama,616062026,,Región de Antofagasta ,,Imp. Dist. Arquimed Ltda. | Imp. Dist. Arquimed Ltda.,929990005,,Región Metropolitana de Santiago,,,,,,REACTIVOS PARA LABORATORIO,Unidades de laboratorioSODIO  8379034,20.0,000,CLP,66933.0,,
2215-96-SE20,,2020-11-05T19:26:53Z,direct,,,,Hospital Carlos Cisternas de Calama | Hospital Carlos Cisternas de Calama,616062026,,Región de Antofagasta ,,Imp. Dist. Arquimed Ltda. | Imp. Dist. Arquimed Ltda.,929990005,,Región Metropolitana de Santiago,,,,,,REACTIVOS PARA LABORATORIO,Unidades de laboratorioCLORURO 6844471,20.0,000,CLP,66933.0,,
2215-96-SE20,,2020-11-05T19:26:53Z,direct,,,,Hospital Carlos Cisternas de Calama | Hospital Carlos Cisternas de Calama,616062026,,Región de Antofagasta ,,Imp. Dist. Arquimed Ltda. | Imp. Dist. Arquimed Ltda.,929990005,,Región Metropolitana de Santiago,,,,,,REACTIVOS PARA LABORATORIO,Unidades de laboratorioFOSFATASA ALCALINA ALKP 1053180,14.0,000,CLP,64254.0,,
2215-96-SE20,,2020-11-05T19:26:53Z,direct,,,,Hospital Carlos Cisternas de Calama | Hospital Carlos Cisternas de Calama,616062026,,Región de Antofagasta ,,Imp. Dist. Arquimed Ltda. | Imp. Dist. Arquimed Ltda.,929990005,,Región Metropolitana de Santiago,,,,,,REACTIVOS PARA LABORATORIO,Unidades de laboratorioTRIGLICERIDOS 1336544,2.0,000,CLP,64254.0,,
2215-96-SE20,,2020-11-05T19:26:53Z,direct,,,,Hospital Carlos Cisternas de Calama | Hospital Carlos Cisternas de Calama,616062026,,Región de Antofagasta ,,Imp. Dist. Arquimed Ltda. | Imp. Dist. Arquimed Ltda.,929990005,,Región Metropolitana de Santiago,,,,,,REACTIVOS PARA LABORATORIO,Unidades de laboratorioALBUMINA 8196057,6.0,000,CLP,60239.0,,
2215-96-SE20,,2020-11-05T19:26:53Z,direct,,,,Hospital Carlos Cisternas de Calama | Hospital Carlos Cisternas de Calama,616062026,,Región de Antofagasta ,,Imp. Dist. Arquimed Ltda. | Imp. Dist. Arquimed Ltda.,929990005,,Región Metropolitana de Santiago,,,,,,REACTIVOS PARA LABORATORIO,Unidades de laboratorioCAPSULA SEDIMIENTO ORINA URS-9961-1,36.0,000,CLP,61620.0,,
2215-96-SE20,,2020-11-05T19:26:53Z,direct,,,,Hospital Carlos Cisternas de Calama | Hospital Carlos Cisternas de Calama,616062026,,Región de Antofagasta ,,Imp. Dist. Arquimed Ltda. | Imp. Dist. Arquimed Ltda.,929990005,,Región Metropolitana de Santiago,,,,,,REACTIVOS PARA LABORATORIO,Unidades de laboratorioCONTROL DE ORINA LABUMAT URISED 1440-URLAB,2.0,000,CLP,205400.0,,
2215-96-SE20,,2020-11-05T19:26:53Z,direct,,,,Hospital Carlos Cisternas de Calama | Hospital Carlos Cisternas de Calama,616062026,,Región de Antofagasta ,,Imp. Dist. Arquimed Ltda. | Imp. Dist. Arquimed Ltda.,929990005,,Región Metropolitana de Santiago,,,,,,REACTIVOS PARA LABORATORIO,"Unidades de laboratorioS1820 CALIBRADOR SOLUCION 1 200 ML FOR ABL800FLEX
 944-128",2.0,000,CLP,194358.0,,
2215-96-SE20,,2020-11-05T19:26:53Z,direct,,,,Hospital Carlos Cisternas de Calama | Hospital Carlos Cisternas de Calama,616062026,,Región de Antofagasta ,,Imp. Dist. Arquimed Ltda. | Imp. Dist. Arquimed Ltda.,929990005,,Región Metropolitana de Santiago,,,,,,REACTIVOS PARA LABORATORIO,Unidades de laboratorioS1830 CALIBRADOR SOLUCION 2 200ML FOR ABL800 FLEX,2.0,000,CLP,194358.0,,
2215-96-SE20,,2020-11-05T19:26:53Z,direct,,,,Hospital Carlos Cisternas de Calama | Hospital Carlos Cisternas de Calama,616062026,,Región de Antofagasta ,,Imp. Dist. Arquimed Ltda. | Imp. Dist. Arquimed Ltda.,929990005,,Región Metropolitana de Santiago,,,,,,REACTIVOS PARA LABORATORIO,Unidades de laboratorioS4980 RINSE SOLUCION 600ML FOR ABL800 FLEX,25.0,000,CLP,154156.0,,
2215-96-SE20,,2020-11-05T19:26:53Z,direct,,,,Hospital Carlos Cisternas de Calama | Hospital Carlos Cisternas de Calama,616062026,,Región de Antofagasta ,,Imp. Dist. Arquimed Ltda. | Imp. Dist. Arquimed Ltda.,929990005,,Región Metropolitana de Santiago,,,,,,REACTIVOS PARA LABORATORIO,"Unidades de laboratorioS7745 AUTOCHECK 5+, LEVEL 2 BOX DE 30 AMPOLLAS  944-075",3.0,000,CLP,421665.0,,
2215-96-SE20,,2020-11-05T19:26:53Z,direct,,,,Hospital Carlos Cisternas de Calama | Hospital Carlos Cisternas de Calama,616062026,,Región de Antofagasta ,,Imp. Dist. Arquimed Ltda. | Imp. Dist. Arquimed Ltda.,929990005,,Región Metropolitana de Santiago,,,,,,REACTIVOS PARA LABORATORIO,"Unidades de laboratorioS7745 AUTOCHECK 5+, LEVEL 3 BOX DE 30 AMPOLLAS",3.0,000,CLP,421665.0,,
2215-96-SE20,,2020-11-05T19:26:53Z,direct,,,,Hospital Carlos Cisternas de Calama | Hospital Carlos Cisternas de Calama,616062026,,Región de Antofagasta ,,Imp. Dist. Arquimed Ltda. | Imp. Dist. Arquimed Ltda.,929990005,,Región Metropolitana de Santiago,,,,,,REACTIVOS PARA LABORATORIO,"Unidades de laboratorioS7745 AUTOCHECK 5+, LEVEL 4 BOX DE 30 AMPOLLAS",3.0,000,CLP,421665.0,,
2215-96-SE20,,2020-11-05T19:26:53Z,direct,,,,Hospital Carlos Cisternas de Calama | Hospital Carlos Cisternas de Calama,616062026,,Región de Antofagasta ,,Imp. Dist. Arquimed Ltda. | Imp. Dist. Arquimed Ltda.,929990005,,Región Metropolitana de Santiago,,,,,,REACTIVOS PARA LABORATORIO,"Unidades de laboratorioS7745 AUTOCHECK 5+, LEVEL 1 BOX DE 30 AMPOLLAS",3.0,000,CLP,421665.0,,
2215-96-SE20,,2020-11-05T19:26:53Z,direct,,,,Hospital Carlos Cisternas de Calama | Hospital Carlos Cisternas de Calama,616062026,,Región de Antofagasta ,,Imp. Dist. Arquimed Ltda. | Imp. Dist. Arquimed Ltda.,929990005,,Región Metropolitana de Santiago,,,,,,REACTIVOS PARA LABORATORIO,Unidades de laboratorioD513 DISPOSABLE WASTE CONTAINER 600ML 905-802,12.0,000,CLP,22344.0,,
2215-96-SE20,,2020-11-05T19:26:53Z,direct,,,,Hospital Carlos Cisternas de Calama | Hospital Carlos Cisternas de Calama,616062026,,Región de Antofagasta ,,Imp. Dist. Arquimed Ltda. | Imp. Dist. Arquimed Ltda.,929990005,,Región Metropolitana de Santiago,,,,,,REACTIVOS PARA LABORATORIO,Unidades de laboratorioLYSERCELL WNR 7838000001,1.0,000,CLP,222150.0,,
2215-96-SE20,,2020-11-05T19:26:53Z,direct,,,,Hospital Carlos Cisternas de Calama | Hospital Carlos Cisternas de Calama,616062026,,Región de Antofagasta ,,Imp. Dist. Arquimed Ltda. | Imp. Dist. Arquimed Ltda.,929990005,,Región Metropolitana de Santiago,,,,,,REACTIVOS PARA LABORATORIO,Unidades de laboratorioGPT/ALT 6844288,10.0,000,CLP,50199.0,,
2215-96-SE20,,2020-11-05T19:26:53Z,direct,,,,Hospital Carlos Cisternas de Calama | Hospital Carlos Cisternas de Calama,616062026,,Región de Antofagasta ,,Imp. Dist. Arquimed Ltda. | Imp. Dist. Arquimed Ltda.,929990005,,Región Metropolitana de Santiago,,,,,,REACTIVOS PARA LABORATORIO,Unidades de laboratorioNITROGENO UREICO 8102204,15.0,000,CLP,60239.0,,
2215-96-SE20,,2020-11-05T19:26:53Z,direct,,,,Hospital Carlos Cisternas de Calama | Hospital Carlos Cisternas de Calama,616062026,,Región de Antofagasta ,,Imp. Dist. Arquimed Ltda. | Imp. Dist. Arquimed Ltda.,929990005,,Región Metropolitana de Santiago,,,,,,REACTIVOS PARA LABORATORIO,Unidades de laboratorioPAQUETES HUMIFICADORES VITROS 5.1 1247873,6.0,000,CLP,66933.0,,
2215-96-SE20,,2020-11-05T19:26:53Z,direct,,,,Hospital Carlos Cisternas de Calama | Hospital Carlos Cisternas de Calama,616062026,,Región de Antofagasta ,,Imp. Dist. Arquimed Ltda. | Imp. Dist. Arquimed Ltda.,929990005,,Región Metropolitana de Santiago,,,,,,REACTIVOS PARA LABORATORIO,Unidades de laboratorioCKMB 8001133,5.0,000,CLP,72287.0,,
2215-96-SE20,,2020-11-05T19:26:53Z,direct,,,,Hospital Carlos Cisternas de Calama | Hospital Carlos Cisternas de Calama,616062026,,Región de Antofagasta ,,Imp. Dist. Arquimed Ltda. | Imp. Dist. Arquimed Ltda.,929990005,,Región Metropolitana de Santiago,,,,,,REACTIVOS PARA LABORATORIO,Unidades de laboratorioAMILASA 8112724,10.0,000,CLP,72287.0,,
